"Adduct","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
,"0","990","88",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=990&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=88&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"990","3","267.995",,"267.995","0.0","111.51433333333333","false","990",,,,"8263.24",,"GD_013_pmd6_RPP_RRHD_B1.mzML"
"M+H","0","7793","114","Spectral Match to 1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1'-myo-inositol) from NIST14","Isolated","Data deposited by alchemistmatt","G1,G2,G3","1.0","2.0","4.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003139570","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7793&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","IT/ion trap","ESI","Positive","3","0.00299072","0.801057","3.36959","7793","7","887.565","Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric","887.565","0.0","735.1664285714286","false","7793","16","nan","CCMSLIB00003139570","84180.9","nan","GD_010_pmd3_RPP_RRHD_B1.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","5654","-1",,,,"G2,G3","0.0","5.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5654&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5654","8","611.368",,"611.368","0.0","558.949375","false","5654",,,,"124474.0",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","5538","14",,,,"G1,G2,G4","5.0","2.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5538&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5538","9","599.105",,"599.105","0.0","632.34","false","5538",,,,"247836.0",,"NIST1950_Iterative_RPP_20210405_02.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|GD_015_camera1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","4377","76",,,,"G1,G2,G3","2.0","7.0","8.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4377&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4377","17","491.37",,"491.37","0.0","596.9519411764705","false","4377",,,,"1137300.0",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","32","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=32&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"32","2","107.05",,"107.05","0.0","483.6","false","32",,,,"1327.19",,"NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","2401","21",,,,"G1,G2","2.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2401&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2401","5","350.178",,"350.178","0.0","560.9874","false","2401",,,,"134864.0",,"GD_012_pmd5_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","966","2",,,,"G1","100.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=966&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"966","100","267.234",,"267.234","0.0","502.65103","false","966",,,,"1157000.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
"M+H","0","7045","1","PC(O-18:0/20:4); [M+H]+ C46H87N1O7P1","Commercial","Thomas Metz","G1,G2,G3,G4","20.0","19.0","13.0","2.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003100226","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7045&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","HCD; Velos","LC-ESI","Positive","1","1.7009900000000002","0.95194","2137.96","7045","54","797.315","Thomas Metz","797.315","0.0","727.0806666666666","false","7045","12","nan","CCMSLIB00003100226","1878370.0","nan","GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|GD_021_camera7_RPP_RRHD_B1.mzML|GD_010_pmd3_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","1160","-1",,,,"G1,G2","2.0","9.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1160&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1160","11","276.126",,"276.126","0.0","209.82136363636363","false","1160",,,,"289816.0",,"GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","2768","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2768&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2768","2","368.279",,"368.279","0.0","361.115","false","2768",,,,"25021.7",,"GD_010_pmd3_RPP_RRHD_B1.mzML"
,"0","3428","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3428&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3428","2","413.284",,"413.284","0.0","605.066","false","3428",,,,"13707.2",,"GD_026_ramclustr4_RPP_RRHD_B1.mzML"
"[M+H]+","0","5350","-1","Biliverdin","isolated","MoNA:VF-NPL-QEHF000100","G2,G3","0.0","3.0","1.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004691163","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5350&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C33H34N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-15,34-35H,1-2,9-12H2,3-6H3,(H,37,42)(H,38,39)(H,40,41)/b24-13-,27-14-,28-15-","ESI-QFT","nan","positive","3","1.00299","0.792586","1719.64","5350","4","584.258","MoNA","584.258","0.0","336.031","false","5350","10","nan","CCMSLIB00004691163","140917.0","nan","GD_023_ramclustr1_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML"
"M-2H2O+H","0","2509","-1","DEOXYCHOLATE","Commercial","Kelly Weldon","G1,G2","2.0","7.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005463909","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2509&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16-,17+,18-,19+,20+,21+,23+,24-/m1/s1","Orbitrap","ESI","Positive","1","0.0","0.8656870000000001","0.0","2509","9","357.279","Dorrestein","357.279","0.0","431.3445555555556","false","2509","13","[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C","CCMSLIB00005463909","232243.0","nan","GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","3003","-1",,,,"G4","0.0","0.0","0.0","6.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3003&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3003","6","384.12",,"384.12","0.0","268.64616666666666","false","3003",,,,"25303.8",,"GD_017_camera3_RPP_RRHD_B1.mzML"
,"0","1987","-1",,,,"G2,G3","0.0","2.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1987&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1987","4","328.357",,"328.357","0.0","731.673","false","1987",,,,"12475.9",,"GD_009_pmd2_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML"
,"0","94","31",,,,"G1","11.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=94&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"94","11","134.527",,"134.527","0.0","198.69872727272727","false","94",,,,"11769.7",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","5470","-1",,,,"G1,G2","1.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5470&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5470","4","593.333",,"593.333","0.0","348.185","false","5470",,,,"44940.0",,"GD_013_pmd6_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","3419","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3419&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3419","2","413.25",,"413.25","0.0","593.643","false","3419",,,,"14000.9",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML"
,"0","3255","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3255&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3255","2","399.16",,"399.16","0.0","396.08050000000003","false","3255",,,,"8217.85",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","7291","3",,,,"G4","0.0","0.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7291&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7291","2","821.87",,"821.87","0.0","470.70399999999995","false","7291",,,,"11985.3",,"GD_015_camera1_RPP_RRHD_B1.mzML|GD_016_camera2_RPP_RRHD_B1.mzML"
,"0","3534","69",,,,"G2","0.0","16.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3534&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3534","16","420.548",,"420.548","0.0","703.1395","false","3534",,,,"222144.0",,"GD_009_pmd2_RPP_RRHD_B1.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML"
,"0","8169","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=8169&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"8169","2","964.645",,"964.645","0.0","523.117","false","8169",,,,"9673.56",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","8199","3",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=8199&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"8199","2","973.63",,"973.63","0.0","474.07849999999996","false","8199",,,,"17563.6",,"NIST1950_Iterative_RPP_20210405_02.mzML"
"M+K","0","5066","-1","Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","Isolated","Data deposited by alchemistmatt","G1,G2,G4","2.0","4.0","0.0","1.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003135911","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5066&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","HCD","ESI","Positive","3","1.237","0.726453","2207.69","5066","7","561.552","Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz","561.552","0.0","518.7951428571429","false","5066","7","nan","CCMSLIB00003135911","98383.1","nan","GD_009_pmd2_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML|GD_016_camera2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","1799","-1",,,,"G1","5.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1799&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1799","5","317.208",,"317.208","0.0","518.313","false","1799",,,,"19593.2",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","7398","1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7398&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7398","2","832.588",,"832.588","0.0","724.9504999999999","false","7398",,,,"6230.01",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","7600","-1",,,,"G1","4.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7600&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7600","4","859.173",,"859.173","0.0","719.20375","false","7600",,,,"17343.4",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","1872","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1872&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1872","2","321.21",,"321.21","0.0","608.077","false","1872",,,,"17494.7",,"GD_010_pmd3_RPP_RRHD_B1.mzML"
,"0","7368","-1",,,,"G2","0.0","4.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7368&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7368","4","827.709",,"827.709","0.0","841.45925","false","7368",,,,"99836.1",,"GD_008_pmd1_RPP_RRHD_B1.mzML"
,"0","1877","-1",,,,"G2","0.0","8.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1877&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1877","8","322.146",,"322.146","0.0","515.15225","false","1877",,,,"99861.4",,"GD_011_pmd4_RPP_RRHD_B1.mzML"
,"0","3257","-1",,,,"G1,G2","1.0","1.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3257&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3257","2","399.181",,"399.181","0.0","398.9925","false","3257",,,,"5623.1",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","7877","73",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7877&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7877","2","899.609",,"899.609","0.0","371.6895","false","7877",,,,"5581.72",,"NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","3942","-1",,,,"G4","0.0","0.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3942&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3942","2","451.367",,"451.367","0.0","622.2975","false","3942",,,,"21309.4",,"GD_019_camera5_RPP_RRHD_B1.mzML"
,"0","152","17",,,,"G3,G4","0.0","0.0","8.0","4.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=152&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"152","12","145.024",,"145.024","0.0","564.27","false","152",,,,"107814.0",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_020_camera6_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_015_camera1_RPP_RRHD_B1.mzML"
,"0","7432","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7432&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7432","2","837.538",,"837.538","0.0","648.3924999999999","false","7432",,,,"11141.3",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","6273","-1",,,,"G2","0.0","6.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6273&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6273","6","681.854",,"681.854","0.0","227.89916666666667","false","6273",,,,"182193.0",,"GD_008_pmd1_RPP_RRHD_B1.mzML"
,"0","8019","3",,,,"G1","4.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=8019&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"8019","4","925.076",,"925.076","0.0","704.88","false","8019",,,,"16076.4",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","3413","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3413&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3413","2","413.128",,"413.128","0.0","335.601","false","3413",,,,"6260.29",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","6299","-1",,,,"G3","0.0","0.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6299&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6299","3","684.351",,"684.351","0.0","499.03933333333333","false","6299",,,,"13066.9",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML"
,"0","6205","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6205&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6205","2","672.158",,"672.158","0.0","675.4839999999999","false","6205",,,,"8056.49",,"NIST1950_Iterative_RPP_20210405_04.mzML"
